jugulum,n.[动]翅轭
junco,n.[动] <美> 灯芯草雀
kalong,n.[动] 狐蝙蝠
kangaroo,n.[动]袋鼠
keeshond,n.[动] 荷兰卷尾狮毛狗
keet,n.[动] 珍珠鸡
keitloa,"n.[动]黑犀,非洲犀"
kelep,n.[动] 肉食蚁(产于中美洲)
keos,n.(=kea)[动]食肉鹦鹉(产于新西兰)
kiang,n.[动] 西藏野驴
killdee,n.[动] 小水鸟的一种(产于北美)
killdeer,n.[动] 小水鸟的一种(产于北美)
killifish,n.[动] 产于淡水的将科小鱼
kingfish,"n.[动] 无鳔石首鱼 <美> 掌握绝对权力的人,首领"
klipspringer,n.[动]山羚(产于南非及东非山区的一种小羚羊)
koala,"n.[动] 树袋熊(澳洲产,树栖无尾动物)"
kob,n.[动] 非洲水羚
kodiak,"[动]科迪亚克熊,阿拉斯加棕熊"
kojah,n.[动]亚种水貂
kokanee,n.[动] 红大麻花鱼(产于美国西北部)
kolsun,n.[动] 印度野犬
komodo,dragon [动](印尼)巨蜥(亦称Komodo lizard)
komondor,n.[动] 匈牙利种牧羊犬
koodoo,"n.[动] 条纹羚羊,纰角鹿(产于南非)"
kookaburra,n.[动] 笑翠鸟(澳洲土著语)
krait,n.[动]金环蛇(产于南亚和东南亚的一种眼镜蛇科毒蛇)
krill,[单复同]n.[动]磷虾
kudu,n.[动]捻(一种非洲大羚羊)
kulan,"n.[动]西亚野驴,吉尔吉斯草原野驴"
kyang,n.[动] 西藏野驴
kylin,"n.[动] 麒麟(中国古代传说中的吉祥物,雄的称麒,雌的称麟)"
labrid,adj.[动] (=labroid)隆头鱼科的n.[动] (=labroid)隆头鱼科的鱼
labroid,adj.[动] 咽颌类鱼的n.[动] 咽颌类的鱼
lacertilian,n.[动] (=saurian)蜥蜴类的动物adj.[动] (=saurian) 蜥蜴类的
lacertine,"adj.[动] (=lacertilian)蜥蜴的,有蜥蜴状花饰的"
lacuna,"n.空白,空隙,[解、生]腔隙n.空隙,缺陷,空白,[解]腔隙,陷窝,[动]胞窝,裂口"
laika,n.[动]莱卡犬(一种尖嘴、竖耳、矮胖的粗毛鬈尾狗)
lamella,"n.薄片 薄层,薄片,[动]瓣,鳃,壳层,[植]菌褶"
lamellirostral,adj.[动] 扁嘴类的
lamergeyer,n.[动] 髭兀鹰(产于亚欧)
lammergeier,n.[动] 髭兀鹰(产于亚欧)
lampas,n.<法> 彩花细锦缎 [动] (马的)硬口盖炎
lampern,n.[动]七鳃鳗(亦作river lamprey)
lamprey,n.[动]七鳃鳗
langouste,n.<法>[动]龙虾
langoustine,n.[动] (挪威)海螯虾
larine,"adj.[动] 鸥亚目的,象(海)鸥的"
latimeria,n.[动] 矛尾鱼(产于南非东海岸)
launce,n.[动] (=sand eel)玉筋属鱼(落潮时常钻进海滩沙中)
leafworm,n.[动] (=cotton leafworm)棉树叶虫
leatherback,"n.[动]棱皮龟,革龟"
leguan,n.[动]大蜥蜴
lemming,n.[动] 旅鼠
lemur,n.[动]狐猴
lepidopter,n.[动] 鳞翅类昆虫
lepidoptera,n.[动] 鳞翅类
lepidopteral,adj.[动] (=lepidopterous)鳞翅类的
lepidopterid,n.[动] (=lepidopteran)鳞翅类昆虫adj.鳞翅类昆虫的
lepidopteron,n.[动] 鳞翅类之昆虫
lepidosiren,n.[动] 南美肺鱼
leporid,n.[动] 兔类adj.兔科的
leporide,n.[动] 比利时野兔
leptocephalus,n.[动] 鳗的柳叶状幼体
lestobiosis,"n.[动]窃食共生,偷取异种动物(的食物)为生"
lestobiotic,"adj.[动]窃食共生的,靠偷取异种动物(的食物)为生的"
ligula,n.[动] (昆虫的)唇舌
limaceous,"adj.[动]蛞蝓的,像蛞蝓的"
limacine,"adj.[动]蛞蝓的,似蛞蝓的"
limbal,adj.[解][动]缘的
limbus,"n.[解][动]异色边缘,异组织边缘"
limicole,n.[动]水蚓 赭蚓 丝蚓
limicoline,adj.[动] 涉禽类的
limicolous,adj.[动]生活在烂泥巴中的
limnaeid,n.[动]椎实螺
limpet,"n.[动]帽贝,坚守岗位的职员"
limuloid,"n.[动]鲎adj.似鲎的,鲎的"
limulus,n.[动]鲎
linguatulid,n.&adj.[动]舌形虫(的)
lingula,n.[动]海豆芽
linnet,n.[动]红雀
lintwhite,"n.[动] 红雀,朱胸朱顶雀"
lioncel,n.[动] 小狮
lithite,n.[动](触手囊或石囊中的)平衡石
lithocyst,n.[动](内含平衡石的)石囊
lithodomous,"adj.[动](贻贝等石蛏属软体动物)钻石的,穿石栖居的"
lithophagous,adj.[动]食石的
littleneck,n.[动]小帘蛤(一种可生食的圆形厚壳蛤)
littorinid,"n.[动]滨螺,玉黍螺"
lizard,n.[动]蜥蜴
loach,n.[动] 泥鳅
locust,"n.[动]蝗虫,蚱蜢,蝉"
loliginid,adj.[动]枪乌贼科的
longipennate,"adj.[动] 有长翅的,长羽的"
longirostral,"adj.[动] 有长喙的,长嘴类的"
longspur,n.[动] 铁爪鸟
loopworm,n.[动] 尺蠖
lophodont,"adj.[动]脊牙型的,脊齿型的"
lophophorate,n.[动]触手冠类动物(一种已绝种的无脊椎动物)
lophophore,"[动]n.触手冠,总担"
loricae,"n.[动]护身硬壳,兜甲,(古罗马的)铠甲,皮胸甲"
lorikeet,"n.[动] 青绿色小鹦鹉,吸蜜鹦鹉"
loris,"n.[动]懒猴属动物,尤指懒猴"
lorisid,[动]n.懒猴科动物
lovebird,n.<美>[动]多情鹦鹉
loxodont,"n.[动] 斜纹齿动物,象adj.斜纹齿的"
lugworm,n.[动]沙躅属
lumpfish,n.[动]圆鳍鱼料
lynx,"n.[动] 山猫,猞猁"
lyrebird,n.[动]琴鸟
lystrosaurus,n.[动]水龙兽(古爬行动物)
macaco,n.[动](非洲和亚洲产的)狐猿
macroinvertebrate,n.[动]大型无脊椎动物
macronucleus,"n.[动]大核,滋养核(原生动物纤毛虫类体内较大的细胞核)"
macropterous,"adj.[动]有长翅的,有大翅的 有长鳍的,有大鳍的"
madreporite,"n.[动](棘皮动物的)筛板,穿孔板"
mamba,"n.[动]树眼睛蛇,曼巴(非洲有毒树蛇)"
mammiferous,"adj.[动]有乳房的,哺乳动物的"
mammula,n.[动]乳头突(如蜘蛛类的吐丝器)
manatee,"n.[动]海牛(水生哺乳动物,体宽扁,尾圆,有鳃壮肢)"
mandrill,n.[动]山魈(西非洲产的大狒狒)
mangabey,n.[动]白眉猴(产于非洲)
manicou,n.[动]鼠鼹
manx,"adj.马恩岛的,马恩岛人的n.马恩岛人,马恩岛语,[动]马恩岛猫(一种无尾家猫)"
manyplies,[动] (=omasum)重瓣胃(反刍动物的第三个胃)
mara,"n.[动]巴塔哥尼亚野兔(豚鼠的一个种,产于南美洲)"
margay,"n.[动]虎猫(产于中、南美洲,形似豹猫而较小)"
markhoor,n.[动]捻角山羊(一种大型野生山羊)
markhor,n.[动]捻角山羊(一种大型野生山羊)
marmoset,n.[动]绒(美洲产小型长尾猴)
marmot,"n.[动]旱獭,土拨鼠"
massasauga,n.[动]侏响尾蛇
mastiff,"n.[动]獒,大驯犬(大型猛犬之一种)"
matriclinous,adj.[动][植]偏母性状的
measle,"n.[动]囊尾蚴,米珠"
medusa,"n.[动]水母,水母体"
megagaea,n.[动]北陆界(世界三大动物地理学区之一)
megalops,n.[动]大眼幼体(蟹类)
megapod,adj.[动]大脚的 n.=megapode
meline,adj.[动]獾的 獾样的
menhaden,n.[动] 鲱鱼
menotaxis,"n.[动]补偿向性(指动物相对于一光源方向的定向,但不一定包括趋向或离开光源的运动)"
merogony,"n.[动]卵片发育,(无核)卵块发育"
merozoite,n.[动]裂殖子
mertensian,"mimicry [动]无毒拟态,默顿斯拟态(指有毒动物模拟毒害性较小的动物)"
mesenteron,n.[动]中肠
mesoglea,n.[动]中胶层
mesonephros,n.[动]中肾
mesozoa,[复]n.[动]中生动物
metacercaria,n.[动]后囊蚴
metachrosis,n.[动]变色机能
metamere,n.[动]体节
metamerism,"n.[化]位变异构,[动]体节性"
metazoa,"n.[动]复细胞动物,后生动物"
metazoan,"n.[动]后生动物,多细胞动物adj.后生动物的,多细胞动物的"
metoestrum,"n.[动]动情后期,后情期"
metoestrus,"n.[动]动情后期,后情期"
microfilaria,n.[动]微丝蚴
microgametocyte,"n.[生]小配子母(细胞),[动]小配子体"
micronucleus,"n.[动]小核,微核(指原生动物纤毛虫类体内较小的细胞核,有遗传功能)"
microsporidian,n.&adj.[动]小孢子虫(的)
millepede,"n.[动]=millipede倍足纲节肢动物,千足虫"
millepore,"n.[动]多孔螅,千孔虫"
millipede,n.[动] (=millepede)倍足纲节动物
minever,"n.(=miniver)白鼬皮,[动]白鼬"
miniver,"n.白鼬(或银鼠)毛皮,<英方>[动]白鼬"
mink,"n.[动]貂(尤指水貂),貂皮衣"
moco,n.[动]岩豚鼠
mole,"n.[医]胎块,[动]鼹鼠,防波堤,筑有防波堤的海港"
mollusca,n.[动]软体动物类
molluscan,"adj.[动]软体动物的,似软体动物的"
molluscoid,"adj.[动]软体动物似的,拟软体动物的n.拟软体动物"
molluscoidal,adj.[动]拟软体动物的 似拟软体动物的
molluscous,"adj.[动]软体动物的,无脊椎的"
mollusk,n.[动]软体动物
mona,n.莫娜(f.) n.[动]白腹长尾猴(西非常见的一种长尾猴)  Passage 莫纳海峡(在拉丁美洲的海地岛和波多黎各岛之间)
mongoose,n.[动] 猫鼬
monocerous,adj.[动]独角的 一角动物的
monodactylous,"adj.[动]单指的,单趾的,单爪的"
monoestrous,adj.[动](每年)一次发情期的
monogamous,"adj.一夫一妻的,[动]单配的,一雌一雄的"
monogamy,"n.一夫一妻制,[动]单配偶,单配性"
monogenesis,"n.[生]一元发生说,[动]单性生殖,[语]单源论"
monorhinous,adj.[动]单鼻孔的(如圆口纲脊椎动物)
monospermy,"n.[动]单精入卵,单精受精"
monostome,"adj.[动]具单口的,具单(吸)盘的"
monostomous,"adj.[动]具单口的,具单(吸)盘的"
monotocous,"adj.[动]一次产一卵的,(产)单胎的,一胎产一仔的"
monozygotic,"adj.[动]单卵的,单精合子的"
moose,n.[动] 驼鹿(产于北美的一种大鹿)
morula,n.[动]桑椹胚
mouldwarp,n.<英方>[动]欧洲鼹鼠
moule,"<法>n.[动]贻贝,壳菜,淡菜"
mugger,n.[动]泽鳄
muntjac,n.[动]麂 毛冠鹿(亦作muntjak)
muskrat,"n.[动]麝鼠,麝鼠的毛皮"
mussel,"n.[动]贻贝,蚌类"
mustachio,n.[动] (=mustache)髭
mycetophagous,adj.[动]食菌的
mynah,n.[动] 八哥
myriapod,n.[动]多足类adj.多足类的
myriapodal,adj.[动]多足纲节肢动物的
myrmecophagous,adj.[动]食蚁的
mysid,n.[动]糖虾
nagor,n.[动]小苇羚(产于非洲塞内加尔)
nanook,n.<加拿大>[动]北极熊
napu,n.[动] 矮麝香鹿(产于爪哇等地)
narwal,"n.[动] 一角鲸,独角鲸(一种齿鲸,雄性有一长牙)"
nautiloid,n.[动] 鹦鹉螺目软体动物
nautilus,"n.[动]鹦鹉螺,缸鱼,鹦鹉螺号"
neanic,"adj.[昆]蛹期的,[动]青年期的"
necrophagia,n.[动]食尸(癖)
needlefish,n.[动] 颌针鱼(一种长嘴便鳞之海鱼)
nekton,n.[动]自游生物
nemathelminth,n.[动]线虫
nematocyst,"n.[动] 刺丝囊,刺细胞"
nematology,n.[动]线虫学
nemertean,n.[动] 纽虫(一种海虫)
nemertine,n.&adj.[动] 纽虫(=nemertean)
nemertinean,n.&adj.[动] 纽虫(=nemertean)
neotene,n.[动]幼态持续品种
neoteny,"n.[动] 性早熟,幼态持续"
nephrostome,"n.[动]肾孔,肾口"
nereis,n.[动] 沙蚕属
nettlefish,"n.[动] 海蜇,水母"
neuromast,n.[动]神经丘
neuropter,n.[动] 脉翅目昆虫
neurula,"n.[动]神经轴胚,神经芽"
neurular,"adj.[动]神经轴胚的,神经芽的"
newt,n.[动]蝾螈
nidamental,"adj.[动] 生卵膜的,缠卵的"
nightingale,"n.[动]夜莺,<美俚>(尤指爱尔兰民歌的)男高音者"
nilgai,"n.[动]蓝牛(羚的一种,分布于印度,因其雄者毛色呈蓝灰而得名)"
noctiluca,n.[动]夜光虫(一种原生动物)
noctuid,"n.[动] 夜蛾,夜蛾科之昆虫adj.夜蛾科的"
noctule,n.[动] 褐色大蝙蝠(产于英国)
noddy,"n.笨人,傻瓜,[动]燕鸥类"
nondiapausing,"adj.[动](某些昆虫、甲壳纲动物等的)非休止中的,非滞育中的"
notochord,n.[动]脊索
notornis,"n.[动] 南秧鸟(产于新西兰,不会飞)"
nudibranch,n.[动] 裸鳃亚目动物
nudibranchiate,adj.[动] 裸鳃亚目动物的
nullipennate,adj.[动] 无飞行羽的
numbat,n.[动](产于澳大利亚西南部的)袋食蚁兽[土著语]
nylghai,n.[动] (=nilgai)印度大羚羊
nylghau,n.[动] (=nilgai)印度大羚羊
nymphalid,n.[动] 蛱蝶科动物
obelia,n.[动]薮枝螅
obispo,n.[动](玻利维亚和秘鲁产的)四角羊
obumbrant,adj.[动]悬垂的
occlusor,"n.[解][动]闭塞结构,闭合结构"
ocelot,n.[动]虎猫(南北美洲产的)
okapi,n.[动]霍加皮(产于非洲东部)
oligophagous,"adj.[动]寡食性的,狭食性的"
olingo,n.[动]尖吻浣熊(中美洲和南美洲产的一种长尾细身浣熊)
olm,n.[动]洞螈
omasum,n.[动]重瓣胃
ommateum,n.[动]复眼
ommatidium,n.[动]小眼
ommatophore,n.[动]担眼器
onager,"n.[动]中亚野驴,(古代兵器)弩炮(用以发射石块等)"
oocyst,n.[动]卵囊
oosperm,n.[动] 受精卵
ophidian,"adj.[动]蛇类的,蛇样的n.蛇"
ophiology,n.[动]蛇学
opisthobranch,[动]n.后鳃目软体动物
optokinetic,adj.[动]视动的
orangutang,(=orangutan)n.[动]猩猩
oribi,n.[动]侏羚(产于非洲)
orthograde,adj.[动]直立行走的
orthoptera,n.[动]直翅目
orthopterous,adj.[动]直翅类的
ortolan,"n.[动]嵩雀类,食米鸟,秧鸡之一种"
oryx,n.[动]羚羊
osteocranium,n.[动]骨颅
otary,n.[动]海狮
otolith,n.[解][动]耳石
ounce,"n.盎司,少量,[动]雪豹"
ouzel,n.[动]黑鸫鸟
oviparity,n.[动]卵生
ovotestis,"n.[动](蜗牛等的)卵精巢,卵睾"
owl,"n.[动]猫头鹰,枭,惯于晚上活动的人 Object Window Library,Borland C++ 的类库"
oyster,"n.[动]牡蛎,蚝,沉默者"
paca,n.[动]无尾刺豚鼠
pademelon,n.[动]小型沙袋鼠[澳洲土著语]
paedogenesis,n.[动]幼体生殖
pagurian,[动]n.寄居蟹
pagurid,[动]n.寄居蟹
palaearctic,adj.[动]古北区(包括欧洲、 亚洲北部阿拉伯北部以及非洲的撒哈拉以北部分)的
palolo,n.[动]矶沙蚕(亦作palolo worm)
palpal,"adj.[动](触)须的,须肢的"
paradoxure,n.[动]椰子猫
paramecium,n.[动]草履虫
parrakeet,n.[动] 马尾鹦鹉
patagium,n.[动]翼膜
patriclinous,adj.[动][植]偏父性状的
pedicel,"n.[植]花梗,[动]肉茎,[解]茎,蒂"
pediculate,"n.[动]柄鳍目之鱼adj.有小花梗的,有梗的"
pelecypod,"[动]n.瓣鳃动物,斧足动物"
pellicle,"n.薄皮,薄膜,[动]表皮"
pellock,n.<苏格兰>[动]鼠海豚
pentail,n.[动](东南亚加里曼丹岛、苏门答腊岛等地产的) 食虫小松鼠
pereonite,n.[动](甲壳动物的)胸节
perisarc,n.[动](某些水螅体的)围鞘
perissodactyla,n.[动]奇蹄类动物
perissodactylate,"adj.[动]奇蹄的,奇蹄目的"
petaurist,n.[动]鼯鼠
phalanger,n.[动]袋貂
phocine,"adj.[动]海豹的,像海豹的"
phonoreceptor,"n.[动]感声器,音感受器"
phoronid,[动]n.&adj.帚虫(的)
photophore,n.[动](尤指海洋动物的)发光器官
photoreceptor,"n.[生理][动]光感受器,感光器"
phyllophagous,adj.[动]食叶的
phyllostome,n.[动]叶鼻蝠
phytozoon,n.[动]植形动物
pichiciago,n.[动]铠鼹(亦作pichiciego)
piddock,"n.[动]海笋,穿石贝"
pika,n.[动]鼠兔
pipa,n.[动]负子蟾
plaga,"n.[动]纹,斑点"
planaria,"n.[动]涡虫,真涡虫"
planarian,"n.[动]真涡虫,三肠虫"
planigale,n.<澳>[动]扁头袋鼠
planoblast,n.[动]浮游水母
planula,n.[动]浮浪幼体
plastral,adj.[动]腹甲的
platyhelminth,"n.[动]扁形动物(低等蠕虫,包括涡虫、血吸虫、猪肉绦虫等)"
platypus,n.[动]鸭嘴兽
plerocercoid,"n.[动]全尾蚴,裂头蚴(指寄生于中间宿主鱼肌内的绦虫的幼虫)"
plumate,adj.[动]似羽毛的 具羽毛的
pluteus,n.[动]长腕幼虫(海胆类幼体)
pneumatophore,"n.[动]气胞囊,[植]呼吸根"
podite,"n.[动](节肢动物的)附器,肢节"
pogonophoran,n.[动]须腕动物
poikilotherm,"n.[动]变温动物,冷血动物"
poikilothermal,"adj.[动]变温的,冷血的,冷血动物的"
poikilothermic,"adj.[动]变温的,冷血的,冷血动物的"
polatouche,n.[动](小)飞鼠
pollock,n.[动]鳕鱼类
polyandrous,"adj.一妻多夫的,[动]一雌多雄(配合)的"
polychaetan,adj.[动](多毛目环节动物)疣足多刚毛的
polychaete,[动]n.多毛目环节动物
polymastigote,adj.[动][植]多鞭毛的
polypite,"n.[动](苔藓虫等的)个虫,虫体"
polyspermic,"adj.[动]多精入卵的,多精受精的"
polyspermy,"n.[动]多精入卵,多精受精"
polystomatous,adj.[动]多口孔的
polystome,n.[动]多口孔体(如多孔动物等)
porcupine,"n.[动]豪猪,箭猪"
porifer,"n.[动]多孔动物,海绵"
poriferan,"n.[动]多孔动物,海绵动物"
porpoise,"n.[动]海豚,小鲸"
possum,n.[动]负鼠vi.装死
postbreeding,adj.[动]生育适期之后的 配种后的
postcava,n.[动](畜类的)后腔静脉
potoroo,n.[动]长鼻袋鼠(产于澳洲)[澳洲土著语]
pratincolous,adj.[动]栖草原的
prawn,"n.[动]对虾,明虾,大虾vi.捕虾"
precava,n.[动]前腔静脉
prehallux,n.[动]原大趾
proboscides,"n.[动](象等的)长鼻,<谑>(人的)大鼻子"
procephalic,adj.[动]原头的
procercoid,n.[动]原尾蚴(指原尾幼虫)
proclinate,"adj.[动](身体部分)向前的,前倾的"
proctodaeum,n.[动]肛道
proglottid,n.[动]节片
proglottis,n.[动]节片
proliferous,"adj.[植]繁殖的,[动]多育的"
pronephros,n.[动]前肾(脊椎动物最原始的泌尿器官)
pronghorn,n.<美>[动](墨西哥与美国西部产的)叉角羚
pronograde,adj.[动](四足兽)俯行的
pronucleus,"n.[动]前核,生殖核"
prooestrus,n.[动]发情前期
prosimian,adj.&n.[动]原猴亚目的(猴)
prosobranch,n.&adj.[动]前鳃亚纲软体动物(的)
prosoma,n.[动]前体(区)
prosopyle,n.[动]前幽孔(海绵从入水管到鞭毛室的开孔)
prostomium,n.[动]口前叶
protochordate,n.[动]原索动物
protonephridium,"n.[动]原肾管,原肾"
protopodite,"n.[动]原节,原肢"
protozoal,adj.[动]原生动物的
protozoan,n.[动]原生动物
proventriculus,n.[动](鸟、 昆虫、蚯蚓等的)前胃
pseudodont,adj.[动]生有假齿的
pseudopod,"n.[植]假足,[动]伪足"
pseudopregnancy,"n.[医][动]假妊娠,假孕"
pseudoscorpion,"n.[动]拟蝎,伪蝎,假蝎"
pterygotus,adj.[动]翼鲎属的
pycnogonid,"n.[动]海蜘蛛,皆足虫"
pygidium,n.[动]尾板 臀板
python,"n.[动]大蟒,巨蟒"
quakerbird,n.[动] 信天翁
quokka,n.[动](产于澳大利亚的)短尾矮袋鼠
raad,n.[动] 电鲶(产于尼罗河)
raccoon,"n.<美>[动]浣熊,浣熊毛皮"
racer,"n.比赛者(包括人,动物,车辆等),<美>[动]游蛇属"
racerunner,n.[动] 鞭尾蜥(产于南美和北美)
rackettail,n.[动] 球拍尾蜂鸟(蜂鸟的一种)
radiolarian,n.散线虫类的各类动物n.[动]放射虫adj.放射目的
radiosymmetrical,"adj.[数]径向对称的,[动]辐射对称的"
ramshorn,n.[动]扁卷螺 鹦鹉螺
ramus,"n.[植][动][解]分支,支"
raptatorial,"adj.[动] 食肉的,肉食性的"
rasbora,n.[动] 波鱼属
rasse,"n.[动] 麝香猫,小灵猫"
ratite,adj.[动]平胸类鸟的n.平胸类鸟
rattlesnake,n.<美>[动]响尾蛇
redback,spider [动]赤背蜘蛛
redbird,n.[动]红雀
redbreast,n.[动]知更鸟
redbug,n.[动] 沙蚤
redeye,"n.[鱼]红眼鱼,[动]铜头(腹)蛇,<美俚>番茄酱"
redia,"n.[动]雷迪幼虫,雷蚴"
redshank,n.[动]红脚鹬
redstart,n.[动]红尾鸲
redwing,n.[动](欧洲产的)红翼鸫
reedbuck,n.[动] 小苇羚(产于非洲的小羚羊)
reedling,n.[动] 一种长尾小鸟(产于欧洲及亚洲)
remigial,adj.[动]飞羽的
remiped,n.[动] 桨足类动物adj.[动] 桨足类的
reptilia,"n.[动] 爬虫类,爬行动物"
reremouse,n.[动] 蝙蝠
rhabdocoele,n.[动]单肠目涡虫
rheoreceptor,n.[动]趋流感受器(指鱼类和某些两栖类身上能对水流的刺激作出反应的感受器)
rhinoceros,n.[动]犀牛
rhizocephalan,n.[动] 根头目甲壳动物
rhizocephalous,adj.[动] 根头目的
rhizopod,n.[动]根足虫
rhynchocephalian,n.[动] 喙头目(如鳄蜥)adj.[动] 喙头目动物的
ridley,n.[动] 鳞龟属(=Lepidochelys)动物 (产于墨西哥湾)
riflebird,n.[动] 风鸟
ringhals,n.[动]粗皮小眼镜蛇(产于南非)
ringtail,n.[动] 浣熊
robalo,n.[动] (=snook) 锯盖鱼科鱼(产于大西洋热带地区)
rockling,n.[动] 鳕科鱼类(产于北大西洋沿岸)
rodential,adj.[动]啮齿目的
roe,"n.[动](3岁以上的)雌鹿,(还在雌鱼卵巢中的)鱼卵,(充满精液的)雄鱼生殖腺,(木材纵剖面的)鱼卵形黑色斑纹"
roncador,n.[动] 叫鱼(产于北美洲)
roo,n.[动] 袋鼠(产于澳洲)v.用手拔
rootstalk,"n.[植]根茎,地下根,[动]螅根"
rorqual,n.[动]一种鲸鱼(尤指长须鲸)
rosefish,n.[动] 玫瑰鱼(产于北大西洋)
rostellum,"n.[植]蕊喙,小喙,[动]顶突,小吻"
rottweiler,"n.[动] 洛特维勒牧犬(产于德国),(德国种)罗特韦尔犬"
rumpy,adj.[动] (英国马恩岛产的)无尾猫
rusa,n.[动]黑鹿(产于印度东部)
sable,"n.[动]紫貂,黑貂,黑貂皮,丧服adj.黑貂皮的,黑的,昏暗的"
saiga,"n.[动]赛加羚羊,高鼻羚羊"
sakawinki,n.[动](南美)栗鼠猴
sakeen,n.[动]西藏羱羊
salamander,"n.[动]火蜥蜴,火怪,耐火的人"
salientian,adj.[动]无尾目的
salpa,n.[动]樽海鞘(纽鳃樽科尾过动物)
sambar,"n.[动]水鹿,黑鹿(东南亚产的一种大鹿)"
sambur,n.[动]黑鹿(东南亚产的一种大鹿)
sanguicolous,"adj.[动](寄生生物等)血寄生的,栖血的"
sanguivorous,"adj.[动]食血的,吸血的"
sapajou,"n.[动]卷尾猴,悬猴,泣猴,蜘蛛猿"
sarcostyle,"n.[动]肌柱,肌原纤维"
sarcous,adj.[动](组织的)肌肉的
sasin,n.[动]印度羚
sassaby,n.[动]南非大羚羊
sauropod,n.&adj.[动]蜥脚类动物(的)
saxicavous,adj.[动](软体动物)钻岩的
scaletail,n.[动]鳞尾松鼠
scampi,n.[动]挪威海蛰虾
scaphopod,n.[动]掘足纲软体动物
scarabaeus,"(=scarab)n.[动]金龟子科,圣甲虫;甲虫形宝石"
schipperke,n.[动]狐头竖耳无尾短毛小黑犬(比利时种多用以看守货物)
schistosome,"n.[动] 血吸虫,裂体吸虫"
schistosomulum,n.[动]血吸虫童虫
schizopod,n.&adj.[动]裂足类动物(的)
schnauzer,"n.[动]髯狗(德国种,刚毛浓眉)"
sciuroid,"adj.[动]松鼠的,松鼠尾巴的"
scleroblast,n.[动]骨针细胞
scolex,"n.[动]头节(绿虫等)寄生蠕虫的幼虫,(绿虫等的)头节"
scolopendra,n.[动]蜈蚣
scolopendrine,adj.[动]蜈蚣科百脚的
scorpion,"n.[动]蝎子,心黑的人,蝎子鞭,<俚>直布罗陀人"
scrobiculate,"adj.[植]具小网眼的,[动]具粒陷的"
scyphistoma,"n.[动]螅状幼体,钵口幼虫(亦作scyphistome)"
seecatch,n.[动]阿拉斯加成年雄海狗
sei,"n.[动]鰛鲸,大须鲸"
selenodont,[动]n.月齿动物(即牛、羊、骆驼等反刍偶蹄动物)
semibrachiation,n.[动]半臂跃(指某些猿的行进方式)
seminivorous,adj.[动]食种子(为生)的
semipalmate,adj.[动](足)具半蹼的
semipalmated,adj.[动](足)具半蹼的
sensillum,n.[动]感觉器
serow,n.[动]鬣羚
serpula,n.[动]龙介虫
sertularian,n.&adj.[动]桧叶螅(的)
serval,n.[动]薮猫
seta,"n.[动][植]刚毛,刺毛"
setaceous,"adj.[动][植] 刚毛一般的,长有刚毛的"
setiferous,adj.[动][植]具刚毛的
setiform,"adj.[动][植]刚毛状的,似刺毛的"
setiparous,adj.[动][植]生刚毛的
sewellel,n.[动]鼠獭(美国西海岸的一种善掘地洞的啮齿动物)
shipworm,n.[动]船蛆
siamang,n.[动]合趾猴(产于马来半岛及苏门答腊)
sifaka,n.[动]马达加斯加狐猴
sika,n.[动](中国、日本等地产的)梅花鹿  <孟加拉语>n.(用以悬吊篮子等的)挂绳
silverback,n.[动]银背大猩猩(指背部颈下方有银白色毛的雄性成年大猩猩)
simpai,n.[动](苏门答腊的)黑冠猴
siphonophore,n.[动]管水母目动物
siphunculate,"adj.[动]有体管的,[昆]有腹管的"
siphunculated,"adj.[动]有体管的,[昆]有腹管的"
sipunculan,n.&adj.[动]星虫(的)
skink,"n.[动]小蜥蜴,石龙子"
skunk,"n.[动]臭鼬,臭鼬皮,讨厌鬼vt.使惨败,欺骗"
slowworm,"n.[动]蛇蜥,无脚蜥"
sludgeworm,n.[动]正颤蚓
slug,"n.[动]鼻涕虫,懒汉,子弹,金属小块vi.偷懒,捕鼻涕虫vt.插嵌片于"
solan,n.[动]塘鹅
solen,n.[动]竹蛏
solenodon,n.[动](西印度群岛的)沟齿鼠
solenoglyph,n.[动]管牙类毒蛇
somatocoel,n.[动]原始体腔(指棘皮动物胚胎时期的体腔)
sorel,n.<英>[动]3岁的雄鹿
sowbug,"n.[动]潮虫,鼠妇[其状似猪,故称]"
spadefoot,n.[动]锄足蟾(亦作spadefoot toad)
spat,"n.[动] 蚝卵,口角,掌击vi.一巴掌打去,争吵"
spermatheca,n.[动]受精囊
spermophile,"n.[动]欧黄鼠,美洲黄鼠"
sphenodon,n.[动]斑点楔齿蜥
spiculum,"n.[动](海参的)骨片,(线虫的)交合刺,(海绵的)骨针"
spinulate,adj.[动]具小刺的
spinulated,adj.[动]具小刺的
spinule,n.[动][植]微刺
spiriferous,"adj.[动](软体动物的壳)有螺环的,(腹足纲软体动物)有螺壳的"
spirula,n.[动]旋壳乌贼
spondylus,n.[动]海菊蛤
spongocoel,n.[动]海绵腔
sporoduct,n.[动]孢子管
sporozoite,"n.[动]孢子体,子孢子"
springbok,"n.[动]跳羚(产于非洲南部,受惊时能跳很高)"
springhaas,n.[动]跳鼠(一种非洲产的小袋鼠状啮齿动物)
squareflipper,n.[动](北极地区的)髯海豹
squilla,"n.[动]虾蛄,螳啷虾"
steenbok,n.[动](非洲产)小岩羚
stegomyia,n.[动]埃及伊蚊
stemma,"n.[动](昆虫的)侧单眼,家系,家谱"
stingaree,n.[动]黄貂鱼
